resource_id;name;address;zip;Phone Number;url
2223;Veterans Homeless Outreach;2201 Courage Dr;94533;(707) 344-3743;https://www.solanocounty.com/documents/Housing.pdf
2229;Volt Workforce Solutions;2201 Walnut Ave;94538;(510) 505-0560;https://staffing.volt.com
2233;Affordable Mobility/Medical;2204 W Capitol Ave;95691;(916) 572-0811;https://cheaperscooters.com/
2234;DaVita Dialysis Center - Kidney Care - West Elk;2208 Kausen Dr;95758;(916) 683-5992;https://www.davita.com/locations/ca/sacramento/7000-franklin-blvd--288
2240;Safer Alternatives Thru Networking and Education;2211 Del Paso Blvd;95815;(916) 397-2434;https://www.cleanneedles.org/
2248;Capital Nephrology Medical Group - Elk Grove Location;2218 Kausen Dr;95758;(916) 683-8774;https://www.cnmgonline.com/en/our-team
2258;Edison Clinic;222 W 39th Ave;94403;(650) 619-9125;https://www.1degree.org/opp/call-to-arrange-a-time-and-location-edison-clinic-san-mateo-ca
2261;Brent Scarborough Counseling Services;222 W Main St;92780;(714) 660-3164;https://brentscarbmft.com/counselingservices
2262;Spine & Nerve Diagnostic Center - Folsom Location;2220 E Bidwell St;95630;(916) 772-5325;https://spinenerve.com/
2263;La Vista Residential Treatment for Women;2220 Girard St;92583;(866) 751-8515;www.mfirecovery.com
2267;Woodland Hills Branch Library;22200 Ventura Blvd;91364;(818) 226-0017;https://www.lapl.org/branches/woodland-hills
2268;Harmony Place;22209 Dolorosa St;91367;(888) 789-4330;https://harmonyplace.com/
2269;Valley Recovery Center of California;2221 Fair Oaks Blvd;95825;(888) 991-9786;https://valleyrecovery.com/
2270;Valley Recovery Center of California;2221 Fair Oaks Blvd;95825;(888) 991-9786;https://valleyrecovery.com/
2271;UC Davis Health - Pediatric Heart Center;2221 Stockton Blvd;95817;(916) 734-3861;https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/surgerycardiac.html
2297;The Shower of Hope - MacArthur Park;2230 W 6th St;90057;;http://theshowerofhope.org/resources/
2301;Hopkins MD: Primary Care Practice & Aesthetics;2235 Douglas Blvd;95661;(916) 259-5787;https://www.hopkinsmd.com/provider/tom-hopkins-md
2302;Radius Physical + Sports Rehab;2235 Douglas Blvd;95661;;https://www.radiusclinic.com/
2303;CoWorx Staffing Agency;224 E Olive Ave;91502;(818) 861-7558;https://www.coworxstaffing.com/
2304;Bay Area Rescue Mission for Women;224 Macdonald Ave;94801;(510) 215-4860;https://www.homelessshelterdirectory.org/shelter/ca_bay-area-rescue-mission-women-and-family-shelter
2305;Woodside Healthcare Center;2240 Northrop Ave;95825;(916) 927-9300;https://woodsidehealthcare.com/
2306;Sutter Imaging Roseville PET;2241 Douglas Blvd;95661;(916) 878-3790;https://www.sutterhealth.org/find-location/facility/sutter-imaging-roseville-pet
2307;Select Staffing;22420 Cactus Ave;92553;(951) 842-3623;https://www.select.com/locations/moreno-valley-ca/80040
2308;Redeemer Church;22434 Nisqually Rd;92307;(760) 247-5891;http://frc.vesd.net/community_resources/emergency_food
2309;Redeemer Church;22434 Nisqually Rd;92308;(760) 247-5891;https://www.victorvilleca.gov/Home/Components/BusinessDirectory/BusinessDirectory/270/23?backlist=%2fservices%2fhomeless-outreach%2fhomelessness-solutions%2fhigh-desert-homeless-community-resources%2fshowers
2313;The Wound Care Center in East San Jose;225 N Jackson Ave;95116;(408) 272-6450;https://regionalmedicalsanjose.com/specialties/wound-care
2314;The Shower of Hope - Pasadena Knox Presbyterian;225 S Hill Ave;91106;;http://theshowerofhope.org/resources/
2316;Roseville Downtown Library;225 Taylor St;95678;(916) 774-5221;https://www.roseville.ca.us/cms/One.aspx?portalId=7964922&pageId=8918700
2318;Suncrest Hospice - Sacramento, CA;2250 Del Paso Rd;95834;(916) 928-0102;https://suncrestcare.com/
2320;Dr. Angsumarn Luecha, MD;2251 N Harbor Blvd;92835;(909) 860-1144;https://www.healthgrades.com/physician/dr-angsumarn-luecha-2p6wp
2321;Healthy Living Residential Program;22512 Garzota Dr;91350;(661) 536-5562;https://healthylivingtreatment.com/
2322;Haven House Addiction Treatment;2252 Hillsboro Ave;90034;(424) 258-6792;https://havenhouseaddictiontreatment.com/Medically assisted-treatment/
2323;Haven House Addiction Treatment;2252 Hillsboro Ave;90034;(424) 258-6792;https://havenhouseaddictiontreatment.com/Medi-Cally-assisted-treatment/
2326;REVIVE Detox;22560 Lassen St;91311;(657) 286-7638;https://goldenroadrecovery.com/
2329;UC Davis Medical Group - Roseville, Douglas Blvd;2261 Douglas Blvd;95661;(916) 783-7109;https://health.ucdavis.edu/team/search/787/rosemary-hallett---internal-medicine---rheumatology--allergy-and-clinical-immunology-roseville
2330;Dr. Philina Lamb, MD - UC Davis Health;2261 Douglas Blvd;95661;(916) 783-7109;https://physicians.ucdavis.edu/medicalcenter/details/943/philina-lamb-dermatology-roseville-sacramento
2331;UC Davis Health - Roseville Location;2261 Douglas Blvd;95661;(916) 783-7109;https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html
2332;UC Davis Health Eye Center - Roseville Satellite Office;2261 Douglas Blvd;95661;(916) 771-0251;https://health.ucdavis.edu/eyecenter/map_directions/index.html
2334;Sonoma County Job Link;2264 Green Hill Rd;95472;(707) 565-5550;https://sonomawib.org/
2335;Azure Recovery Center;2264 Green Hill Rd;95472;(844) 799-8006;https://www.azureacres.com/admissions/assessment/addiction/
2337;Moreno Valley Family Health Center;22675 Alessadri Blvd;92553;(951) 571-2350;https://rivco-familycarecenters.org
2338;Walgreens - Store #4559;227 Shoreline Hwy;94941;(415) 380-8402;https://www.walgreens.com/locator/walgreens-227+shoreline+hwy-mill+valley-ca-94941/id=4559
2341;Colton Comprehensive Center;2275 E Cooley Dr;92324;(909) 370-1777;https://luxuryrehabcenters.org
2342;Inland Empire Comprehensive Treatment Center;2275 E Cooley Dr;92324;;https://www.inlandempirectc.com/location/colton/
2343;Colton Comprehensive Treatment Center;2275 E Cooley Dr;92324;(909) 679-5048;https://www.inlandempirectc.com/location/riverside/?utm_source=Google&utm_medium=organic&utm_campaign=listing&utm_term=brand
2346;Andrea Willey, MD;2277 Fair Oaks Blvd;95825;(916) 922-7546;https://andreawilleymd.com/
2349;Lake Forest Services & Lake Forest Hospice;22772 Centre Dr;92630;(949) 305-0057;https://www.lakeforestservices.com
2350;Sierra Oaks Dental;2280 Fair Oaks Blvd;95825;(916) 481-2000;https://www.sierraoaksdental.com/
2351;St. Vincent De Paul Society;2280 San Pablo Ave;94612;(510) 638-7600;https://www.svdp-alameda.org
2367;Omega Center for Mental Health;22900 Ventura Blvd;91364;(818) 224-3320;http://www.lialistens.com/index.html
2368;Housing Authority - County of Alameda;22941 Atherton St;94541;(510) 538-8876;https://www.haca.net/
2369;Coast Personnel Services, Inc;2295 De La Cruz Blvd;95050;(408) 653-2100;https://www.coastjobs.com/
2370;Seasons Hospice & Palliative Care of California - Sacramento;2295 Gateway Oaks Dr;95833;(855) 465-6845;https://www.seasons.org/about/locations/california-sacramento/
2372;Bay Area Community Health - Mowry I Health Clinic;2299 Mowry Ave;94538;(510) 713-6685;https://bach.health/
2373;Mark Schiller, MD;2299 Post St;94115;(415) 945-9870;https://www.mindtherapyclinic.com/
2377;Dixon Library;230 N 1st St;95620;(866) 572-7587;https://solanolibrary.com/hours-and-locations/dixon-library/
2380;River City Food Bank;2300 Edison Ave;95821;(916) 446-2627;https://rivercityfoodbank.org/
2385;CVS Pharmacy;2300 Park Ave;92782;(714) 361-2101;https://www.cvs.com/minuteclinic/virtual-care/telehealth-options?WT.mc_id=LS_CVSRX_GOOGLE_16064_get_online_care_button
2390;Mission Neighborhood Access Point;2301 Mission St;94110;(415) 282-3334;https://medasf.org/programs/workforce-development-program/
2393;Family Promise;2301 Woodland Ave;95358;(209) 549-9454;http://www.modestofamilypromise.org/
2394;Bridge to Home - Winter Shelter;23031 Drayton St;91350;(661) 388-3002;http://www.btohome.org/
2395;Iris Healing Retreat;23033 Ostronic Dr;91367;(844) 663-4747;https://irishealing.com/
2396;Harmony Place;23041 Hatteras St;91367;(888) 789-4330;https://harmonyplace.com/
2398;Daisy L. Torres, PAC - Moreno Valley Clinica Media Familiar;23080 Alessandro Blvd;92553;(951) 697-7866;https://morenovalleyclinicamedica.com
2399;Riverside County Workforce Development Center Youth Opportunity Center;23080 Alessandro Blvd;92553;(951) 653-1311;https://mv-youth-opportunity-center.business.site/
2400;Inland Psychiatric Medical Group;23100 Eucalyptus Ave;92553;(951) 243-6455;https://www.inlandpsych.com/services/
2401;Age Well Senior Services, Inc;23101 Lake Center Dr;92630;(949) 855-9766;https://cityofmissionviejo.org/sites/default/files/Senior%20Transportation%20Resources.pdf
2403;Contra Costa County - East County Adult Mental Health Services;2311 Loveridge Rd;94565;(800) 846-1652;https://cchealth.org/aod/
2407;Creative Care;23140 Gonzales Dr;91367;(855) 904-4306;https://www.creativecareinc.com/frequently-asked-questions/
2408;Memorial Care;23141 Moulton Pkwy;92653;(949) 916-9100;https://www.memorialcare.org/services/diabetes-care
2409;Bunch Mental Health Services;23147 Ventura Blvd;91364;(818) 987-7707;https://bmhsinc.com/
2414;Snelling Staffing Services;2316 Orchard Pkwy;95377;(209) 839-8715;https://www.snelling.com/
2416;Aalto Center for Hyperbaric Medicine;23164 Ventura Blvd;91364;(818) 629-8988;https://www.aaltohyperbaric.com/what-is-hbot/
2422;New Bridge Foundation;2323 Hearst Ave;94709;(866) 772-8491;https://www.newbridgefoundation.org/
2423;New Bridge Foundation - Bridge One;2323 Hearst Ave;94709;(866) 772-6534;https://www.newbridgefoundation.org/
2425;Discovery Mood & Anxiety Program;2324 Windy Springs Ln;94513;(925) 961-3489;https://discoverymood.com/covid-19/?utm_source=google&utm_medium=local
2430;Turning Point - Transitional Support Services;2333 Courage Dr;94533;(707) 207-7075;https://www.tpcp.org/programs/tss-solano/
2432;Antioch Health Center - Community Produce Program;2335 Country Hills Dr;94509;(925) 608-8500;https://www.foodpantries.org
2434;UC Davis Health - Department of Cardiothoracic Surgery;2335 Stockton Blvd;95817;(916) 734-2680;https://health.ucdavis.edu/surgery/specialties/cardio/appointments/
2436;SVS GRP - Silicon Valley Staffing;2336 Harrison St;94612;(510) 923-9898;http://svsjoBlue Shield.com
2438;St. James Syringe Access;234 Eddy St;94102;(415) 312-6306;https://www.stjamesinfirmary.org/wordpress/
2441;Partners Personnel West Covina;2343 S Azusa Ave;91792;(626) 977-1122;https://www.partnerspersonnel.com/
2442;A-Z Transportation, LLC;2344 Arden Way;95825;(916) 550-5326;https://azlogistics.net/
2443;Kaiser Permanente - Dermatology - Fair Oaks Boulevard Medical Offices;2345 Fair Oaks Blvd;95825;(916) 631-3010;https://thrive.kaiserpermanente.org/care-near-you/northern-california/northvalley/departments/dermatology/
2444;Path;2346 Cotner Ave;90064;(323) 644-2200;https://epath.org/regions/greater-los-angeles/
2446;Premier Talent Partners;235 Montgomery St;94104;(415) 362-2211;https://www.premiertalentpartners.com/
2448;Alcohol Addiction Recovery Place;235 Westlake Ctr;94015;(650) 731-7052;https://recoveryaddictioncenter.com/
2450;Sierra Foothills Oral & Maxillofacial Surgery;2350 Professional Dr;95661;(916) 786-3930;https://www.sierrafoothillsoralsurgery.com/
2455;Moreno Valley Community Health;23520 Cactus Ave;92553;(951) 867-3900;https://rivco-familycarecenters.org
2456;Wic Concord;2355 Stanwell Cir;94520;(925) 646-5370;https://foodbankccs.org
2457;Cleansing Hope Shower Shuttle;236 S Santa Cruz Ave;95354;(209) 496-4894;https://www.showershuttle.org/contact/
2459;Platt Branch Library;23600 Victory Blvd;91367;(818) 340-9386;https://www.lapl.org/branches/platt
2464;Health Plus Home Care Medical Supplies;23665 Moulton Pkwy;92653;(949) 859-4440;https://www.eltoropharmacy.com/aboutus
2465;Richmond Emergency Food Pantry;2369 Barrett Ave;94804;(510) 235-9732;https://www.refp.org/food.html
2466;DiMariano Family Dentistry;2370 E Bidwell St;95630;(916) 983-6655;https://www.myfolsomdentist.com/
2467;CVS Pharmacy;2370 S Azusa Ave;91792;(626) 667-5401;https://www.cvs.com/store-locator/cvs-pharmacy-address/2370+S+Azusa+Ave-West+Covina-CA-91792/storeid=17230?WT.mc_id=LS_GOOGLE_RX_17230
2468;River Community;23701 E Fork Rd;91702;(626) 910-1202;https://socialmodelrecovery.org/river-community
2473;Spine & Nerve Diagnostic Center - Elk Grove Location;2372 Maritime Dr;95758;(916) 478-0112;https://spinenerve.com/
2475;Oasis Community Church;23750 Alessandro Blvd;92553;(951) 653-0737;https://www.oasischurchmv.com/
2476;Bridge to Home;23752 Newhall Ave;91321;(661) 254-4663;http://www.btohome.com/
2478;A New Creation - Child, Individual, and Family Counseling Treatment Center;23800 Sunnymead Blvd;92553;(310) 420-5341;https://www.anewcreationtherapy.com/
2479;Nueva Vida Alcoholics Anonymous;23890 Alessandro Blvd;92553;(951) 653-9312;https://aainlandempire.org
2480;Fair Housing Council of Riverside County - Moreno Valley;23890 Alessandro Blvd;92553;(951) 653-8314;https://fairhousing.net
2481;His House Rehab;239 W 9th St;91786;(909) 340-4276;https://hishouserehab.com/
2483;Clinica Medica California;23900 Ironwood Ave;92557;(951) 697-7866;https://rivco-familycarecenters.org
2484;New Creation Detox & Treatment Center;23950 Prado Ln;92324;(909) 639-3239;https://newcreationtreatment.com/
2485;Kamran Staffing, Inc;23962 Alessandro Blvd;92553;(951) 656-0444;http://kamranstaffing.com/office-locations/moreno-valley/
2486;Valley Oral and Maxillofacial Surgery;2398 Fair Oaks Blvd;95825;(916) 283-8818;https://www.valleyomfs.com/
2489;Mission Neighborhood Health Center - Shotwill Clinic;240 Shotwell St;94110;(415) 552-3870;https://www.mnhc.org/about-us/
2500;AACI Adolescent Substance Abuse Program;2400 Moorpark Ave;95128;;https://aaci.org/
2505;Fremont Main Library;2400 Stevenson Blvd;94538;(510) 745-1400;https://aclibrary.org/locations/FRM
2510;Safeway Pharmacy;2401 Waterman Dr;94534;(707) 427-5642;https://local.pharmacy.safeway.com/ca/fairfield/2401-waterman-dr.html
2514;Center Point - DAAC;2403 Professional Dr;95403;(707) 544-3295;https://www.daacinfo.org/medication-assisted-treatment/
2515;Redwood Empire Addictions Program - DAAC;2403 Professional Dr;95403;(707) 526-2999;https://www.daacinfo.org/medication-assisted-treatment/
2516;Turning Point Orenda Detox Program;2403 Professional Dr;95403;(707) 565-7460;https://www.daacinfo.org/detoxification/
2519;Douglas A. Gedestad, DMD;2409 L St;95816;(855) 402-7774;https://www.sacramentocadentalcare.com/
2525;Alameda County Social Services;24100 Amador St;94544;(510) 670-6000;https://www.alamedacountysocialservices.org/index.page
2528;Yamamoto and Lee Family Dentistry;2416 Professional Dr;95661;(916) 783-5241;https://rosevillefamilydentist.com/
2531;Douglas Dental & Orthodontics;2424 Professional Dr;95661;(916) 783-4888;https://www.douglas.dental/
2536;Imani Clinic - UC Davis Student-Run Clinic;2425 Alhambra Blvd;95817;(916) 475-9582;https://www.imaniclinic.org/our-services
2537;WellSpace Health - Alhambra Community Health Center & Immediate Care;2425 Alhambra Blvd;95817;(916) 737-5555;https://www.wellspacehealth.org/location/alhambra-community-health-center
2538;WellSpace Health - Alhambra Community Health Center & Immediate Care;2425 Alhambra Blvd;95817;(916) 737-5555;https://www.wellspacehealth.org/location/alhambra-community-health-center
2539;WellSpace Health - Alhambra Community Health Center & Immediate Care;2425 Alhambra Blvd;95817;(916) 313-8433;https://www.wellspacehealth.org/location/alhambra-community-health-center
2540;County of Santa Clara - Behavorial Health Services - Central Valley Clinic;2425 Enborg Ln;95128;(408) 885-5400;https://bhsd.sccgov.org/
2548;Office of Dr. Arden Lon Kwong, DDS;2430 L St;95816;(916) 441-1057;https://www.vitals.com/dentists/Dr_Arden_Kwong
2549;Central Valley Low Income Housing Corp;2431 W March Ln;95207;(209) 472-7200;http://www.cvlihc.org/
2550;Begin Again Suboxone Clinic - Santa Clara, CA;2433 De La Cruz Blvd;95050;(669) 202-9474;https://drug-rehab-alcohol-detox-begin-again-santa-clara-ca.business.site/?utm_source=gmb&utm_medium=referral
2551;WellSpace Health - Arden-Arcade Community Health Center;2433 Marconi Ave;95821;(916) 737-5555;https://www.wellspacehealth.org/location/arden-arcade-community-health-center
2556;My Tooth Spa Dentistry and Orthodontics;2436 Professional Dr;95661;(916) 836-0062;https://mytoothspa.com/
2559;Saddleback Medical Group, Inc;Health Center Dr;92653;(949) 334-8200;http://www.saddlebackMedi-Calgroup.com/Home/InfectiousDisease.aspx
2560;Saddleback Medical Group, Inc;Health Center Dr;92653;(949) 334-8200;http://www.saddlebackmedicalgroup.com/Home/InfectiousDisease.aspx
2561;Thomas T. Vovan, MD, Inc;24411 Health Center Dr;92653;(949) 521-7163;https://www.memorialcare.org/providers/thomas-vovan
2562;Sacramento Public Library - Arcade;2443 Marconi Ave;95821;(916) 264-2920;https://www.saclibrary.org/Locations/Arcade
2565;Saddleback Memorial Medical Center - Transportation;24451 Health Center Dr;92653;(949) 452-7255;https://cityofmissionviejo.org/sites/default/files/Senior%20Transportation%20Resources.pdf
2566;SAY - Young Adult Center;2447 Summerfield Rd;95405;(707) 544-3299;https://www.saysc.org/housing/
2568;New Start Recovery Solutions;2449 Pacheco St;94520;(866) 303-6275;https://www.newstartrecoverysolutions.com/
2570;Aerotek;2450 Martin Rd;94534;(707) 430-0854;https://www.aerotek.com/en/locations/united-states/california/fairfield?ecid=ls_aero_mozbizlist_160802_123480&location=Fairfield%2CCalifornia
2571;East Bay Innovations;2450 Washington Ave;94577;(510) 618-1580;https://eastbayinnovations.org
2572;CVS Pharmacy;24500 Alicia Pkwy;92691;(949) 583-1278;https://www.cvs.com/store-locator/mission-viejo-ca-pharmacies/24500-alicia-pkwy-mission-viejo-ca-92691/storeid=16098?WT.mc_id=LS_GOOGLE_RX_16098
2575;San Jose Compounding Pharmacy;2453 Forest Ave;95128;(408) 296-5015;https://www.sjcpharmacy.com/
